Name,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,Precipitation Cover,Longitude,Temperature,Maximum Temperature,Visibility,Conditions
"Pathankot, Punjab, India",32.2705,100,26.7,09/27/2018,0,16.4,53.22,0,75.6491,26.7,26.7,4,Overcast
"Pathankot, Punjab, India",32.2705,30,24.2,09/28/2018,0,15.9,59.81,0,75.6491,24.2,24.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,22.7,09/29/2018,3,16.9,62.36,50,75.6491,24.7,26.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,22.7,09/30/2018,0,16,60.14,0,75.6491,24.3,25.8,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,23.1,10-01-2018,0,16.8,61.58,0,75.6491,24.6,26.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,23.4,10-02-2018,0,16.8,61.31,0,75.6491,24.8,26.2,4,Clear
"Pathankot, Punjab, India",32.2705,30,22.9,10-03-2018,0,16.2,61.58,0,75.6491,24,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,22.9,10-04-2018,0,16,60.97,0,75.6491,24,25.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,22.9,10-05-2018,0,15.9,59.22,0,75.6491,24.4,25.8,4,Clear
"Pathankot, Punjab, India",32.2705,0,21.9,10-06-2018,0,14.7,58.46,0,75.6491,23.3,24.6,4,Clear
"Pathankot, Punjab, India",32.2705,0,21.9,10-07-2018,0,13.3,53.41,0,75.6491,23.3,24.6,4,Clear
"Pathankot, Punjab, India",32.2705,0,21.9,10-08-2018,0,13.6,55.65,0,75.6491,23,24.1,4,Clear
"Pathankot, Punjab, India",32.2705,65,21.4,10-09-2018,0,13.9,57.4,0,75.6491,22.8,24.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,80,22.7,10-10-2018,0,14.2,58.69,0,75.6491,22.7,22.7,4,Overcast
"Pathankot, Punjab, India",32.2705,65,20.7,10-11-2018,22,15.6,67.21,50,75.6491,22,23.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,0,20.2,10-12-2018,0,14.5,52.69,0,75.6491,25.4,30.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.9,10/13/2018,0,11.6,58.79,0,75.6491,19.9,19.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,19.4,10/14/2018,0,11.8,56.03,0,75.6491,20.9,22.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.9,10/15/2018,0,10.7,53.38,0,75.6491,20.5,22.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.2,10/16/2018,0,9.6,53.74,0,75.6491,19.2,19.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,20.2,10/17/2018,0,10.9,55.09,0,75.6491,20.2,20.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,19.7,10/18/2018,0,12.3,58.27,0,75.6491,20.8,21.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,19.7,10/19/2018,0,12.5,57.78,0,75.6491,21.2,22.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,22.9,10/20/2018,0,12.9,53.28,0,75.6491,22.9,22.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,22.4,10/21/2018,0,12.9,54.92,0,75.6491,22.4,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,19.1,10/22/2018,0,11,53.79,0,75.6491,20.7,22.4,4,Clear
"Pathankot, Punjab, India",32.2705,,,10/23/2018,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,15,19.1,10/24/2018,0,10.5,53.17,0,75.6491,20.4,21.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.7,10/25/2018,0,10.7,54.63,0,75.6491,20.2,21.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.9,10/26/2018,0,10.1,53.11,0,75.6491,20,21.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.9,10/27/2018,0,9.6,51.65,0,75.6491,19.9,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.7,10/28/2018,0,9.5,51.67,0,75.6491,19.8,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.9,10/29/2018,0,9.6,51.63,0,75.6491,19.9,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.2,10/30/2018,0,9.6,57.21,0,75.6491,18.2,18.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.4,10/31/2018,0,10,53.86,0,75.6491,19.6,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,65,18.9,11-01-2018,0,9.8,53.3,0,75.6491,19.5,20.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,19.2,11-02-2018,5,15.6,78.35,100,75.6491,20,20.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,18.9,11-03-2018,8,12.5,63.28,50,75.6491,19.8,20.7,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,17.2,11-04-2018,0,10.7,65.59,0,75.6491,17.2,17.2,4,Overcast
"Pathankot, Punjab, India",32.2705,15,17.9,11-05-2018,0,10.5,59.85,0,75.6491,18.5,19.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.2,11-06-2018,0,10.5,60.61,0,75.6491,18.3,18.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.2,11-07-2018,0,8.9,56.96,0,75.6491,17.5,18.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,15.7,11-08-2018,0,7.4,52.63,0,75.6491,17.2,18.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,15.9,11-09-2018,0,8.4,55.92,0,75.6491,17.3,18.7,4,Clear
"Pathankot, Punjab, India",32.2705,50,15.9,11-10-2018,0,8.4,55.92,0,75.6491,17.3,18.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,15.9,11-11-2018,0,8.7,58.11,0,75.6491,17,18.2,4,Overcast
"Pathankot, Punjab, India",32.2705,65,15.9,11-12-2018,0,8.8,58.86,0,75.6491,16.9,17.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,15.9,11/13/2018,0,9.4,61.27,0,75.6491,16.9,17.9,4,Overcast
"Pathankot, Punjab, India",32.2705,75,15.9,11/14/2018,0,9.1,61.33,0,75.6491,16.6,17.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,15.1,11/15/2018,17,9.5,66.6,50,75.6491,15.7,16.4,4,Rain
"Pathankot, Punjab, India",32.2705,15,14.9,11/16/2018,0,8.5,60.72,0,75.6491,16.1,17.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,14.9,11/17/2018,0,7.7,56.39,0,75.6491,16.4,17.9,4,Clear
"Pathankot, Punjab, India",32.2705,40,13.9,11/18/2018,0,8,58.19,0,75.6491,16.3,18.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,15.1,11/19/2018,0,8.5,59.8,0,75.6491,16.4,17.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,14.7,11/20/2018,0,8.5,56.88,0,75.6491,17.2,19.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,14.9,11/21/2018,0,7.4,54.55,0,75.6491,16.6,18.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,14.9,11/22/2018,0,8.4,55.17,0,75.6491,17.5,20.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,15.1,11/23/2018,0,8,56.46,0,75.6491,16.7,18.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,14.9,11/24/2018,0,9.4,61.18,0,75.6491,17,19.2,4,Clear
"Pathankot, Punjab, India",32.2705,15,14.9,11/25/2018,0,7.7,55.63,0,75.6491,16.6,18.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.1,11/26/2018,0,9.2,56.05,0,75.6491,18.1,18.1,4,Clear
"Pathankot, Punjab, India",32.2705,75,14.9,11/27/2018,0,7.4,55.43,0,75.6491,16.4,17.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,80,17.2,11/28/2018,0,7.9,54.32,0,75.6491,17.2,17.2,4,Overcast
"Pathankot, Punjab, India",32.2705,65,14.9,11/29/2018,0,7.4,55.78,0,75.6491,16.3,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,17.2,11/30/2018,0,8.2,55.44,0,75.6491,17.2,17.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,14.9,12-01-2018,0,6.3,50.46,0,75.6491,16.6,18.4,4,Clear
"Pathankot, Punjab, India",32.2705,50,14.1,12-02-2018,0,6.9,55.31,0,75.6491,15.9,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,13.9,12-03-2018,0,6.8,56.87,0,75.6491,15.3,16.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,13.9,12-04-2018,0,6.8,57.99,0,75.6491,15,16.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,12.9,12-05-2018,0,5.1,53.62,0,75.6491,14.4,15.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,12.9,12-06-2018,0,6.7,61.51,0,75.6491,14,15.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,13.2,12-07-2018,0,5.3,56.52,0,75.6491,13.8,14.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,12.9,12-08-2018,0,4.8,55.49,0,75.6491,13.5,14.2,4,Clear
"Pathankot, Punjab, India",32.2705,0,12.7,12-09-2018,0,5,55.55,0,75.6491,13.8,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,100,12.1,12-10-2018,0,5.4,60.97,0,75.6491,12.7,13.4,4,Overcast
"Pathankot, Punjab, India",32.2705,30,12.4,12-11-2018,0,5.7,58.48,0,75.6491,13.7,15.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,12.7,12-12-2018,9,9.4,81.64,100,75.6491,12.8,12.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,13.2,12/13/2018,0,6.2,62.52,0,75.6491,13.2,13.2,4,Overcast
"Pathankot, Punjab, India",32.2705,30,10.7,12/14/2018,0,7,70.32,0,75.6491,12.3,13.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,10.4,12/15/2018,0,4.5,61.53,0,75.6491,11.6,12.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,10.7,12/16/2018,0,4.4,57.77,0,75.6491,12.5,14.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,12.4,12/17/2018,0,5,56.24,0,75.6491,13.5,14.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,11.4,12/18/2018,0,5,58.1,0,75.6491,13.1,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,11.9,12/19/2018,0,6.9,63.75,0,75.6491,13.6,15.4,4,Clear
"Pathankot, Punjab, India",32.2705,0,12.2,12/20/2018,0,4.6,55.27,0,75.6491,13.4,14.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,12.2,12/21/2018,0,4.5,54.49,0,75.6491,13.5,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,12.2,12/22/2018,0,4.7,53.63,0,75.6491,14,15.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,12.2,12/23/2018,0,4.3,53.55,0,75.6491,13.5,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,14.9,12/24/2018,0,6.9,58.76,0,75.6491,14.9,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.7,12/25/2018,0,4.1,59.04,0,75.6491,11.9,14.1,4,Clear
"Pathankot, Punjab, India",32.2705,50,9.4,12/26/2018,0,3.4,57.54,0,75.6491,11.5,13.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,9.1,12/27/2018,0,2.3,58.92,0,75.6491,10,10.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,10.7,12/28/2018,0,2.2,51.82,0,75.6491,11.8,12.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,8.7,12/29/2018,0,2.9,61.35,0,75.6491,10,11.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,8.9,12/30/2018,0,3.3,59.86,0,75.6491,10.8,12.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,9.9,12/31/2018,0,3.3,55.78,0,75.6491,11.9,13.9,4,Clear
"Pathankot, Punjab, India",32.2705,65,10.9,01-01-2019,0,4,61.87,0,75.6491,11,11.2,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,11.4,01-02-2019,0,4.5,62.17,0,75.6491,11.5,11.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,9.4,01-03-2019,0,3,58.98,0,75.6491,10.7,12.1,4,Clear
"Pathankot, Punjab, India",32.2705,90,10.2,01-04-2019,0,2.8,58.82,0,75.6491,10.5,10.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,8.2,01-05-2019,6,2.5,65.18,50,75.6491,8.8,9.4,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,6.9,01-06-2019,16,7.4,100,50,75.6491,7.4,7.9,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,6.2,01-07-2019,10,2.4,69.91,50,75.6491,7.5,8.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,7.1,01-08-2019,0,2.6,66,0,75.6491,8.6,10.2,4,Overcast
"Pathankot, Punjab, India",32.2705,15,9.2,01-09-2019,0,3,60.62,0,75.6491,10.3,11.4,4,Clear
"Pathankot, Punjab, India",32.2705,100,9.4,01-10-2019,0,4.1,66.35,0,75.6491,10.1,10.9,4,Overcast
"Pathankot, Punjab, India",32.2705,75,9.7,01-11-2019,0,3.4,58.73,0,75.6491,11.2,12.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,9.9,01-12-2019,0,3.4,60.24,0,75.6491,10.8,11.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,8.9,01/13/2019,7,4.5,69.24,50,75.6491,9.9,10.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,10.1,01/14/2019,0,3.9,63.03,0,75.6491,10.6,11.2,4,Clear
"Pathankot, Punjab, India",32.2705,30,9.9,01/15/2019,0,4.3,62.09,0,75.6491,11.3,12.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,9.4,01/16/2019,0,4.6,67.55,0,75.6491,10.4,11.4,4,Overcast
"Pathankot, Punjab, India",32.2705,0,10.2,01/17/2019,0,3.9,61.38,0,75.6491,11,11.9,4,Clear
"Pathankot, Punjab, India",32.2705,50,10.9,01/18/2019,0,3.6,60.94,0,75.6491,10.9,10.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,11.4,01/19/2019,0,4.8,59.84,0,75.6491,12.4,13.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,11.7,01/20/2019,0,4.9,60.61,0,75.6491,12.3,12.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,10.7,01/21/2019,2,4,62.69,50,75.6491,10.9,11.1,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,8.4,01/22/2019,45,8.4,100,100,75.6491,8.4,8.4,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,7.2,01/23/2019,53,6.5,91.29,50,75.6491,7.9,8.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,50,7.9,01/24/2019,2,4.3,72.35,50,75.6491,9,10.2,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,75,6.9,01/25/2019,11,4.8,86,100,75.6491,7.1,7.4,3,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,30,8.9,01/26/2019,0,3.1,62.84,0,75.6491,9.9,10.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,8.9,01/27/2019,0,2.4,61.63,0,75.6491,9.4,9.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,0,8.7,01/28/2019,0,2.5,60.64,0,75.6491,9.8,10.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,9.2,01/29/2019,0,4.3,66.41,0,75.6491,10.3,11.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,10.1,01/30/2019,2,3.2,60.87,50,75.6491,10.5,10.9,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,9.4,01/31/2019,13,9.6,100,100,75.6491,9.6,9.9,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,8.9,02-01-2019,25,8.9,100,50,75.6491,8.9,8.9,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,8.4,02-02-2019,5,4.3,68.29,50,75.6491,9.9,11.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,9.4,02-03-2019,0,5,64.24,0,75.6491,11.6,13.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,10.4,02-04-2019,0,4.7,60.95,0,75.6491,12,13.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,10.2,02-05-2019,0,3.3,58.83,0,75.6491,11,11.9,4,Overcast
"Pathankot, Punjab, India",32.2705,90,9.2,02-06-2019,4,7.6,82.71,50,75.6491,10.8,12.4,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,100,7.2,02-07-2019,81,8.2,100,100,75.6491,8.2,9.2,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,40,7.2,02-08-2019,56,5.4,84.69,50,75.6491,8,8.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,7.9,02-09-2019,0,2.4,62.33,0,75.6491,9.3,10.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,10.2,02-10-2019,0,3.8,59.35,0,75.6491,11.4,12.7,4,Clear
"Pathankot, Punjab, India",32.2705,55,10.4,02-11-2019,0,3.5,57.36,0,75.6491,11.6,12.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,12.2,02-12-2019,0,5,60.32,0,75.6491,12.5,12.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,12.9,02/13/2019,0,6.1,62.54,0,75.6491,13.1,13.4,4,Overcast
"Pathankot, Punjab, India",32.2705,100,12.2,02/14/2019,0,5.3,61.7,0,75.6491,12.4,12.7,4,Overcast
"Pathankot, Punjab, India",32.2705,100,8.4,02/15/2019,57,9.4,100,100,75.6491,9.4,10.4,2,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,10.1,02/16/2019,0,5,69.99,0,75.6491,10.2,10.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,75,10.7,02/17/2019,0,4.9,65.83,0,75.6491,11,11.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,11.2,02/18/2019,5,6.4,71.12,100,75.6491,11.4,11.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,12.7,02/19/2019,0,7.2,69.19,0,75.6491,12.7,12.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,10.7,02/20/2019,0,4.7,62.83,0,75.6491,11.5,12.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,9.4,02/21/2019,30,9.9,100,100,75.6491,9.9,10.4,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,75,10.4,02/22/2019,20,8.5,81.94,50,75.6491,11.9,13.4,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,40,11.7,02/23/2019,0,5,60.06,0,75.6491,12.5,13.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,55,11.2,02/24/2019,0,5,60.17,0,75.6491,12.5,13.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,90,11.9,02/25/2019,0,5.2,59.8,0,75.6491,12.9,13.9,4,Overcast
"Pathankot, Punjab, India",32.2705,100,11.2,02/26/2019,0,6.3,69.72,0,75.6491,11.6,12.1,4,Overcast
"Pathankot, Punjab, India",32.2705,100,10.2,02/27/2019,6,5.9,70.99,100,75.6491,11,11.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,13.7,02/28/2019,0,6.4,61.36,0,75.6491,13.7,13.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,10.9,03-01-2019,0,6.4,63.69,0,75.6491,13.1,15.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,11.7,03-02-2019,7,6,68.01,50,75.6491,11.8,11.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,50,10.4,03-03-2019,21,7,71.62,50,75.6491,12.1,13.9,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,100,10.2,03-04-2019,2,5.3,62.73,50,75.6491,12.4,14.7,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,30,11.7,03-05-2019,4,6.9,72.39,100,75.6491,11.7,11.7,4,"Rain, Partially cloudy"
"Pathankot, Punjab, India",32.2705,15,12.4,03-06-2019,0,6.5,62,0,75.6491,13.6,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,13.4,03-07-2019,0,5.5,58.06,0,75.6491,13.6,13.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,12.4,03-08-2019,0,5.9,63.08,0,75.6491,12.7,13.1,4,Overcast
"Pathankot, Punjab, India",32.2705,15,13.7,03-09-2019,0,6.4,59.03,0,75.6491,14.3,14.9,4,Clear
"Pathankot, Punjab, India",32.2705,40,14.7,03-10-2019,0,7.1,59.22,0,75.6491,15,15.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,11.2,03-11-2019,4,6,67.26,50,75.6491,12.2,13.2,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,12.1,03-12-2019,5,7,63.74,50,75.6491,13.7,15.4,4,Rain
"Pathankot, Punjab, India",32.2705,,,03/13/2019,0,,,,75.6491,,,,
"Pathankot, Punjab, India",32.2705,100,11.9,03/14/2019,0,6.9,71.44,0,75.6491,11.9,11.9,4,Overcast
"Pathankot, Punjab, India",32.2705,0,12.2,03/15/2019,0,8,66.08,0,75.6491,14.3,16.4,4,Clear
"Pathankot, Punjab, India",32.2705,30,16.4,03/16/2019,0,10.2,66.74,0,75.6491,16.4,16.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,16.9,03/17/2019,0,10.4,65.52,0,75.6491,16.9,16.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,14.2,03/18/2019,0,7.9,62.89,0,75.6491,14.9,15.7,4,Clear
"Pathankot, Punjab, India",32.2705,30,14.9,03/19/2019,0,8.3,60.49,0,75.6491,16,17.1,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,65,14.9,03/20/2019,0,9.1,66.78,0,75.6491,15.3,15.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,15.2,03/21/2019,0,7.8,56.59,0,75.6491,16.4,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,15.9,03/22/2019,0,9.6,58.87,0,75.6491,17.8,19.7,4,Clear
"Pathankot, Punjab, India",32.2705,65,16.7,03/23/2019,0,8.9,59.91,0,75.6491,16.8,16.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,16.2,03/24/2019,0,9.4,58.81,0,75.6491,17.5,18.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,15.9,03/25/2019,0,8.9,59.62,0,75.6491,16.8,17.7,4,Overcast
"Pathankot, Punjab, India",32.2705,30,15.4,03/26/2019,0,9,61.19,0,75.6491,16.5,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,15.7,03/27/2019,0,9.5,62.7,0,75.6491,16.7,17.7,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,25,15.9,03/28/2019,0,8.9,54.77,0,75.6491,18.1,20.4,4,Clear
"Pathankot, Punjab, India",32.2705,40,18.9,03/29/2019,0,10.6,53.59,0,75.6491,20.4,21.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,18.9,03/30/2019,0,10,53.51,0,75.6491,19.8,20.7,4,Clear
"Pathankot, Punjab, India",32.2705,0,16.9,03/31/2019,0,10.3,57.39,0,75.6491,18.9,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.7,04-01-2019,0,11.2,56.07,0,75.6491,20.3,21.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,20.2,04-02-2019,0,12.6,56.92,0,75.6491,21.5,22.9,4,Clear
"Pathankot, Punjab, India",32.2705,0,21.4,04-03-2019,0,10.4,49.49,0,75.6491,21.4,21.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.2,04-04-2019,0,9.4,48.35,0,75.6491,20.6,23.1,4,Clear
"Pathankot, Punjab, India",32.2705,0,18.7,04-05-2019,0,7.9,49.43,0,75.6491,18.7,18.7,4,Clear
"Pathankot, Punjab, India",32.2705,50,21.4,04-06-2019,0,13.1,59.15,0,75.6491,21.4,21.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,21.4,04-07-2019,0,13.2,59.54,0,75.6491,21.4,21.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,20.2,04-08-2019,2,11.9,57.81,50,75.6491,20.5,20.9,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,17.9,04-09-2019,0,9.5,51.64,0,75.6491,19.8,21.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,19.2,04-10-2019,0,10.5,52.84,0,75.6491,20.5,21.9,4,Clear
"Pathankot, Punjab, India",32.2705,30,20.9,04-11-2019,0,12.1,54.85,0,75.6491,21.6,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,20.4,04-12-2019,0,11.5,55.23,0,75.6491,20.9,21.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,50,20.7,04/13/2019,0,11.5,53.09,0,75.6491,21.5,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,30,21.9,04/14/2019,0,12.7,55.89,0,75.6491,21.9,21.9,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,40,20.2,04/15/2019,0,11.8,54.65,0,75.6491,21.3,22.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,100,18.4,04/16/2019,0,11.4,59.42,0,75.6491,19.8,21.2,4,Overcast
"Pathankot, Punjab, India",32.2705,100,15.2,04/17/2019,39,13.4,85.48,100,75.6491,16,16.9,3,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,90,15.9,04/18/2019,11,10.1,65.54,50,75.6491,16.6,17.4,4,"Rain, Overcast"
"Pathankot, Punjab, India",32.2705,15,17.2,04/19/2019,0,10,56.19,0,75.6491,19,20.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,18.9,04/20/2019,0,11.8,56.93,0,75.6491,20.6,22.4,4,Clear
"Pathankot, Punjab, India",32.2705,15,19.4,04/21/2019,0,13.5,64.35,0,75.6491,20.6,21.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,20.7,04/22/2019,0,13.2,56.73,0,75.6491,22.2,23.7,4,Clear
"Pathankot, Punjab, India",32.2705,15,22.2,04/23/2019,0,14.9,57.54,0,75.6491,23.8,25.4,4,Clear
"Pathankot, Punjab, India",32.2705,100,23.7,04/24/2019,0,13.7,49.82,0,75.6491,24.9,26.2,4,Overcast
"Pathankot, Punjab, India",32.2705,75,23.7,04/25/2019,0,15.8,54.95,0,75.6491,25.5,27.4,4,Partially cloudy
"Pathankot, Punjab, India",32.2705,15,22.9,04/26/2019,5,13.8,50.4,50,75.6491,24.8,26.7,4,Rain
"Pathankot, Punjab, India",32.2705,0,24.2,04/27/2019,0,15,52.35,0,75.6491,25.5,26.9,4,Clear
"Pathankot, Punjab, India",32.2705,15,23.7,04/28/2019,0,16.6,59.12,0,75.6491,25.2,26.7,4,Clear
